cluster_alias,neurotransmitter,supercluster,cluster,subcluster
2892,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_108,DLCT6b_108_2892
2893,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_109,DLCT6b_109_2893
2894,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_109,DLCT6b_109_2894
2895,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_109,DLCT6b_109_2895
2896,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_110,DLCT6b_110_2896
2897,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_110,DLCT6b_110_2897
2898,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_110,DLCT6b_110_2898
2899,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_110,DLCT6b_110_2899
2900,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_110,DLCT6b_110_2900
2901,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_110,DLCT6b_110_2901
2902,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_110,DLCT6b_110_2902
2903,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_110,DLCT6b_110_2903
2904,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_110,DLCT6b_110_2904
2905,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_112,DLCT6b_112_2905
2906,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_112,DLCT6b_112_2906
2907,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_112,DLCT6b_112_2907
2908,VGLUT1 VGLUT2,Deep-layer corticothalamic and 6b,DLCT6b_111,DLCT6b_111_2908
2909,VGLUT1 VGLUT2,Deep-layer corticothalamic and 6b,DLCT6b_111,DLCT6b_111_2909
2910,VGLUT1 VGLUT2,Deep-layer corticothalamic and 6b,DLCT6b_111,DLCT6b_111_2910
2911,VGLUT1 VGLUT2,Deep-layer corticothalamic and 6b,DLCT6b_111,DLCT6b_111_2911
2912,VGLUT1 VGLUT2,Deep-layer corticothalamic and 6b,DLCT6b_111,DLCT6b_111_2912
2913,VGLUT1 VGLUT2,Deep-layer corticothalamic and 6b,DLCT6b_111,DLCT6b_111_2913
2914,VGLUT1 VGLUT2 VGLUT3,Deep-layer corticothalamic and 6b,DLCT6b_84,DLCT6b_84_2914
2915,VGLUT1 VGLUT2 VGLUT3,Deep-layer corticothalamic and 6b,DLCT6b_84,DLCT6b_84_2915
2916,VGLUT1 VGLUT2 VGLUT3,Deep-layer corticothalamic and 6b,DLCT6b_84,DLCT6b_84_2916
2917,VGLUT1 VGLUT2 VGLUT3,Deep-layer corticothalamic and 6b,DLCT6b_84,DLCT6b_84_2917
2918,VGLUT1 VGLUT2 VGLUT3,Deep-layer corticothalamic and 6b,DLCT6b_84,DLCT6b_84_2918
2919,VGLUT1 VGLUT2 VGLUT3,Deep-layer corticothalamic and 6b,DLCT6b_84,DLCT6b_84_2919
2920,VGLUT1 VGLUT2 VGLUT3,Deep-layer corticothalamic and 6b,DLCT6b_84,DLCT6b_84_2920
2921,VGLUT1 VGLUT2,Deep-layer corticothalamic and 6b,DLCT6b_111,DLCT6b_111_2921
2922,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_97,DLCT6b_97_2922
2923,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_97,DLCT6b_97_2923
2924,VGLUT1,Deep-layer near-projecting,DLNP_83,DLNP_83_2924
2925,VGLUT1,Deep-layer near-projecting,DLNP_83,DLNP_83_2925
2926,VGLUT1,Deep-layer near-projecting,DLNP_83,DLNP_83_2926
2927,VGLUT1 VGLUT2 VGLUT3,Deep-layer near-projecting,DLNP_85,DLNP_85_2927
2928,VGLUT1 VGLUT2 VGLUT3,Deep-layer near-projecting,DLNP_85,DLNP_85_2928
2929,VGLUT1 VGLUT2 VGLUT3,Deep-layer near-projecting,DLNP_85,DLNP_85_2929
2930,VGLUT1 VGLUT2 VGLUT3,Deep-layer near-projecting,DLNP_85,DLNP_85_2930
2931,VGLUT1 VGLUT2 VGLUT3,Deep-layer near-projecting,DLNP_85,DLNP_85_2931
2932,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_96,DLNP_96_2932
2933,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_96,DLNP_96_2933
2934,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_96,DLNP_96_2934
2935,VGLUT1,Deep-layer near-projecting,DLNP_93,DLNP_93_2935
2936,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_89,DLNP_89_2936
2937,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_89,DLNP_89_2937
2938,VGLUT1,Deep-layer near-projecting,DLNP_88,DLNP_88_2938
2939,VGLUT1,Deep-layer near-projecting,DLNP_88,DLNP_88_2939
2940,VGLUT1,Deep-layer near-projecting,DLNP_88,DLNP_88_2940
2941,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_89,DLNP_89_2941
2942,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_89,DLNP_89_2942
2943,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_87,DLNP_87_2943
2944,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_87,DLNP_87_2944
2945,VGLUT1,Deep-layer near-projecting,DLNP_90,DLNP_90_2945
2946,VGLUT1,Deep-layer near-projecting,DLNP_90,DLNP_90_2946
2947,VGLUT1,Deep-layer near-projecting,DLNP_93,DLNP_93_2947
2948,VGLUT1,Deep-layer near-projecting,DLNP_91,DLNP_91_2948
2949,VGLUT1,Deep-layer near-projecting,DLNP_90,DLNP_90_2949
2950,VGLUT1,Deep-layer near-projecting,DLNP_90,DLNP_90_2950
2951,VGLUT1,Deep-layer near-projecting,DLNP_90,DLNP_90_2951
2952,VGLUT1,Deep-layer near-projecting,DLNP_94,DLNP_94_2952
2953,VGLUT1,Deep-layer near-projecting,DLNP_94,DLNP_94_2953
2954,VGLUT1,Deep-layer near-projecting,DLNP_94,DLNP_94_2954
2955,VGLUT1,Deep-layer near-projecting,DLNP_94,DLNP_94_2955
2956,VGLUT1,Deep-layer near-projecting,DLNP_93,DLNP_93_2956
2957,VGLUT1,Deep-layer near-projecting,DLNP_94,DLNP_94_2957
2958,VGLUT1,Deep-layer near-projecting,DLNP_94,DLNP_94_2958
2959,VGLUT1,Deep-layer near-projecting,DLNP_94,DLNP_94_2959
2960,VGLUT1,Deep-layer near-projecting,DLNP_94,DLNP_94_2960
2961,VGLUT1,Deep-layer near-projecting,DLNP_91,DLNP_91_2961
2962,VGLUT1,Deep-layer near-projecting,DLNP_91,DLNP_91_2962
2963,VGLUT1,Deep-layer near-projecting,DLNP_91,DLNP_91_2963
2964,VGLUT1,Deep-layer near-projecting,DLNP_83,DLNP_83_2964
2965,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_96,DLNP_96_2965
2966,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_96,DLNP_96_2966
2967,VGLUT1,Deep-layer near-projecting,DLNP_95,DLNP_95_2967
2968,VGLUT1,Deep-layer near-projecting,DLNP_95,DLNP_95_2968
2969,VGLUT1,Deep-layer near-projecting,DLNP_95,DLNP_95_2969
2970,VGLUT1,Deep-layer near-projecting,DLNP_95,DLNP_95_2970
2971,VGLUT1,Deep-layer near-projecting,DLNP_95,DLNP_95_2971
2972,VGLUT1,Deep-layer near-projecting,DLNP_93,DLNP_93_2972
2973,VGLUT1,Deep-layer near-projecting,DLNP_93,DLNP_93_2973
2974,VGLUT1,Deep-layer near-projecting,DLNP_92,DLNP_92_2974
2975,VGLUT1,Deep-layer near-projecting,DLNP_91,DLNP_91_2975
2976,VGLUT1,Deep-layer near-projecting,DLNP_92,DLNP_92_2976
2977,VGLUT1,Deep-layer near-projecting,DLNP_92,DLNP_92_2977
2978,VGLUT1,Deep-layer near-projecting,DLNP_92,DLNP_92_2978
2979,VGLUT1,Deep-layer near-projecting,DLNP_92,DLNP_92_2979
2980,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_86,DLNP_86_2980
2981,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_87,DLNP_87_2981
2982,VGLUT1,Deep-layer near-projecting,DLNP_88,DLNP_88_2982
2983,VGLUT1,Deep-layer near-projecting,DLNP_88,DLNP_88_2983
2984,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_87,DLNP_87_2984
2985,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_87,DLNP_87_2985
2986,VGLUT1,Deep-layer near-projecting,DLNP_88,DLNP_88_2986
2987,VGLUT1,Deep-layer near-projecting,DLNP_88,DLNP_88_2987
2988,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_86,DLNP_86_2988
2989,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_86,DLNP_86_2989
2990,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_86,DLNP_86_2990
2991,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_86,DLNP_86_2991
2992,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_86,DLNP_86_2992
2993,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_86,DLNP_86_2993
2994,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_89,DLNP_89_2994
2995,VGLUT1 VGLUT2,Deep-layer near-projecting,DLNP_89,DLNP_89_2995
2996,None,Oligodendrocyte,Oligo_50,Oligo_50_2996
2997,None,Oligodendrocyte,Oligo_50,Oligo_50_2997
2998,None,Oligodendrocyte,Oligo_50,Oligo_50_2998
2999,None,Oligodendrocyte,Oligo_49,Oligo_49_2999
3000,None,Oligodendrocyte,Oligo_49,Oligo_49_3000
3001,None,Oligodendrocyte,Oligo_49,Oligo_49_3001
3002,None,Oligodendrocyte,Oligo_44,Oligo_44_3002
3003,None,Oligodendrocyte,Oligo_44,Oligo_44_3003
3004,None,Oligodendrocyte,Oligo_44,Oligo_44_3004
3005,None,Oligodendrocyte,Oligo_44,Oligo_44_3005
3006,None,Committed oligodendrocyte precursor,COP_43,COP_43_3006
3007,None,Committed oligodendrocyte precursor,COP_42,COP_42_3007
3008,None,Committed oligodendrocyte precursor,COP_42,COP_42_3008
3009,None,Committed oligodendrocyte precursor,COP_42,COP_42_3009
3010,None,Committed oligodendrocyte precursor,COP_42,COP_42_3010
3011,None,Oligodendrocyte,Oligo_40,Oligo_40_3011
3012,None,Oligodendrocyte,Oligo_40,Oligo_40_3012
3013,None,Oligodendrocyte,Oligo_40,Oligo_40_3013
3014,None,Committed oligodendrocyte precursor,COP_41,COP_41_3014
3015,None,Committed oligodendrocyte precursor,COP_41,COP_41_3015
3016,None,Oligodendrocyte,Oligo_48,Oligo_48_3016
3017,None,Oligodendrocyte,Oligo_48,Oligo_48_3017
3018,None,Oligodendrocyte,Oligo_48,Oligo_48_3018
3019,None,Oligodendrocyte,Oligo_48,Oligo_48_3019
3020,None,Oligodendrocyte,Oligo_45,Oligo_45_3020
3021,None,Oligodendrocyte,Oligo_45,Oligo_45_3021
3022,None,Oligodendrocyte,Oligo_45,Oligo_45_3022
3023,None,Oligodendrocyte,Oligo_47,Oligo_47_3023
3024,None,Oligodendrocyte,Oligo_46,Oligo_46_3024
3025,None,Oligodendrocyte,Oligo_46,Oligo_46_3025
3026,None,Oligodendrocyte,Oligo_47,Oligo_47_3026
3027,None,Committed oligodendrocyte precursor,COP_39,COP_39_3027
3028,None,Committed oligodendrocyte precursor,COP_39,COP_39_3028
3029,None,Committed oligodendrocyte precursor,COP_39,COP_39_3029
3030,None,Committed oligodendrocyte precursor,COP_38,COP_38_3030
3031,None,Committed oligodendrocyte precursor,COP_38,COP_38_3031
3032,None,Committed oligodendrocyte precursor,COP_38,COP_38_3032
3033,None,Committed oligodendrocyte precursor,COP_37,COP_37_3033
3034,None,Committed oligodendrocyte precursor,COP_38,COP_38_3034
3035,None,Committed oligodendrocyte precursor,COP_37,COP_37_3035
3036,None,Committed oligodendrocyte precursor,COP_37,COP_37_3036
3037,None,Committed oligodendrocyte precursor,COP_37,COP_37_3037
3038,None,Committed oligodendrocyte precursor,COP_37,COP_37_3038
3039,None,Oligodendrocyte precursor,OPC_34,OPC_34_3039
3040,None,Oligodendrocyte precursor,OPC_34,OPC_34_3040
3041,None,Oligodendrocyte precursor,OPC_35,OPC_35_3041
3042,None,Oligodendrocyte precursor,OPC_35,OPC_35_3042
3043,None,Oligodendrocyte precursor,OPC_34,OPC_34_3043
3044,None,Oligodendrocyte precursor,OPC_33,OPC_33_3044
3045,None,Oligodendrocyte precursor,OPC_33,OPC_33_3045
3046,None,Oligodendrocyte precursor,OPC_33,OPC_33_3046
3047,None,Oligodendrocyte precursor,OPC_32,OPC_32_3047
3048,None,Oligodendrocyte precursor,OPC_32,OPC_32_3048
3049,None,Oligodendrocyte precursor,OPC_32,OPC_32_3049
3050,None,Oligodendrocyte precursor,OPC_32,OPC_32_3050
3051,None,Oligodendrocyte precursor,OPC_32,OPC_32_3051
3052,None,Oligodendrocyte precursor,OPC_36,OPC_36_3052
3053,None,Oligodendrocyte precursor,OPC_36,OPC_36_3053
3054,None,Oligodendrocyte precursor,OPC_36,OPC_36_3054
3055,None,Oligodendrocyte precursor,OPC_36,OPC_36_3055
3056,None,Oligodendrocyte precursor,OPC_36,OPC_36_3056
3057,None,Oligodendrocyte precursor,OPC_36,OPC_36_3057
3058,None,Bergmann glia,Bgl_51,Bgl_51_3058
3059,None,Astrocyte,Astro_59,Astro_59_3059
3060,None,Astrocyte,Astro_59,Astro_59_3060
3061,None,Astrocyte,Astro_59,Astro_59_3061
3062,None,Astrocyte,Astro_59,Astro_59_3062
3063,None,Astrocyte,Astro_59,Astro_59_3063
3064,None,Astrocyte,Astro_59,Astro_59_3064
3065,None,Astrocyte,Astro_62,Astro_62_3065
3066,None,Astrocyte,Astro_60,Astro_60_3066
3067,None,Astrocyte,Astro_60,Astro_60_3067
3068,None,Astrocyte,Astro_60,Astro_60_3068
3069,None,Astrocyte,Astro_60,Astro_60_3069
3070,None,Astrocyte,Astro_60,Astro_60_3070
3071,None,Astrocyte,Astro_60,Astro_60_3071
3072,None,Astrocyte,Astro_60,Astro_60_3072
3073,None,Astrocyte,Astro_56,Astro_56_3073
3074,None,Astrocyte,Astro_56,Astro_56_3074
3075,None,Astrocyte,Astro_55,Astro_55_3075
3076,None,Astrocyte,Astro_56,Astro_56_3076
3077,None,Astrocyte,Astro_56,Astro_56_3077
3078,None,Astrocyte,Astro_56,Astro_56_3078
3079,None,Astrocyte,Astro_56,Astro_56_3079
3080,None,Astrocyte,Astro_54,Astro_54_3080
3081,None,Astrocyte,Astro_55,Astro_55_3081
3082,None,Astrocyte,Astro_55,Astro_55_3082
3083,None,Astrocyte,Astro_55,Astro_55_3083
3084,None,Astrocyte,Astro_55,Astro_55_3084
3085,None,Astrocyte,Astro_52,Astro_52_3085
3086,None,Astrocyte,Astro_52,Astro_52_3086
3087,None,Astrocyte,Astro_54,Astro_54_3087
3088,None,Astrocyte,Astro_53,Astro_53_3088
3089,None,Astrocyte,Astro_53,Astro_53_3089
3090,None,Astrocyte,Astro_53,Astro_53_3090
3091,None,Astrocyte,Astro_53,Astro_53_3091
3092,None,Astrocyte,Astro_55,Astro_55_3092
3093,None,Astrocyte,Astro_58,Astro_58_3093
3094,None,Astrocyte,Astro_58,Astro_58_3094
3095,None,Astrocyte,Astro_58,Astro_58_3095
3096,None,Astrocyte,Astro_57,Astro_57_3096
3097,None,Astrocyte,Astro_54,Astro_54_3097
3098,None,Astrocyte,Astro_57,Astro_57_3098
3099,None,Astrocyte,Astro_57,Astro_57_3099
3100,None,Astrocyte,Astro_57,Astro_57_3100
3101,None,Astrocyte,Astro_57,Astro_57_3101
3102,None,Astrocyte,Astro_57,Astro_57_3102
3103,None,Astrocyte,Astro_57,Astro_57_3103
3104,None,Astrocyte,Astro_61,Astro_61_3104
3105,None,Astrocyte,Astro_61,Astro_61_3105
3106,None,Astrocyte,Astro_61,Astro_61_3106
3107,None,Astrocyte,Astro_58,Astro_58_3107
3108,None,Astrocyte,Astro_58,Astro_58_3108
3109,None,Astrocyte,Astro_58,Astro_58_3109
3110,None,Astrocyte,Astro_56,Astro_56_3110
3111,None,Astrocyte,Astro_58,Astro_58_3111
3112,None,Astrocyte,Astro_62,Astro_62_3112
3113,None,Astrocyte,Astro_64,Astro_64_3113
3114,None,Astrocyte,Astro_64,Astro_64_3114
3115,None,Astrocyte,Astro_64,Astro_64_3115
3116,None,Astrocyte,Astro_61,Astro_61_3116
3117,None,Astrocyte,Astro_61,Astro_61_3117
3118,None,Astrocyte,Astro_63,Astro_63_3118
3119,None,Astrocyte,Astro_63,Astro_63_3119
3120,None,Astrocyte,Astro_63,Astro_63_3120
3121,None,Astrocyte,Astro_63,Astro_63_3121
3122,None,Astrocyte,Astro_62,Astro_62_3122
3123,None,Astrocyte,Astro_62,Astro_62_3123
3124,None,Astrocyte,Astro_62,Astro_62_3124
3125,None,Astrocyte,Astro_62,Astro_62_3125
3126,None,Astrocyte,Astro_63,Astro_63_3126
3127,None,Astrocyte,Astro_63,Astro_63_3127
3128,None,Astrocyte,Astro_63,Astro_63_3128
3129,None,Ependymal,Epen_65,Epen_65_3129
3130,None,Ependymal,Epen_65,Epen_65_3130
3131,None,Astrocyte,Astro_63,Astro_63_3131
3132,None,Ependymal,Epen_66,Epen_66_3132
3133,None,Ependymal,Epen_74,Epen_74_3133
3134,None,Ependymal,Epen_74,Epen_74_3134
3135,None,Ependymal,Epen_74,Epen_74_3135
3136,None,Ependymal,Epen_74,Epen_74_3136
3137,None,Ependymal,Epen_74,Epen_74_3137
3138,None,Ependymal,Epen_71,Epen_71_3138
3139,None,Ependymal,Epen_72,Epen_72_3139
3140,None,Ependymal,Epen_74,Epen_74_3140
3141,None,Ependymal,Epen_67,Epen_67_3141
3142,None,Ependymal,Epen_67,Epen_67_3142
3143,None,Ependymal,Epen_67,Epen_67_3143
3144,None,Ependymal,Epen_67,Epen_67_3144
3145,None,Ependymal,Epen_68,Epen_68_3145
3146,None,Ependymal,Epen_68,Epen_68_3146
3147,None,Ependymal,Epen_68,Epen_68_3147
3148,None,Ependymal,Epen_71,Epen_71_3148
3149,None,Ependymal,Epen_71,Epen_71_3149
3150,None,Ependymal,Epen_69,Epen_69_3150
3151,None,Ependymal,Epen_70,Epen_70_3151
3152,None,Ependymal,Epen_70,Epen_70_3152
3153,None,Ependymal,Epen_70,Epen_70_3153
3154,None,Ependymal,Epen_70,Epen_70_3154
3155,None,Ependymal,Epen_69,Epen_69_3155
3156,None,Ependymal,Epen_72,Epen_72_3156
3157,None,Ependymal,Epen_72,Epen_72_3157
3158,None,Ependymal,Epen_73,Epen_73_3158
3159,None,Ependymal,Epen_73,Epen_73_3159
3160,None,Ependymal,Epen_73,Epen_73_3160
3161,None,Ependymal,Epen_73,Epen_73_3161
3162,None,Ependymal,Epen_73,Epen_73_3162
3163,None,Ependymal,Epen_73,Epen_73_3163
3164,None,Ependymal,Epen_69,Epen_69_3164
3165,None,Ependymal,Epen_69,Epen_69_3165
3166,None,Ependymal,Epen_69,Epen_69_3166
3167,None,Ependymal,Epen_69,Epen_69_3167
3168,None,Ependymal,Epen_68,Epen_68_3168
3169,None,Ependymal,Epen_66,Epen_66_3169
3170,None,Ependymal,Epen_66,Epen_66_3170
3171,None,Ependymal,Epen_66,Epen_66_3171
3172,None,Ependymal,Epen_68,Epen_68_3172
3173,None,Choroid plexus,Chrp_82,Chrp_82_3173
3174,None,Choroid plexus,Chrp_77,Chrp_77_3174
3175,None,Choroid plexus,Chrp_82,Chrp_82_3175
3176,None,Choroid plexus,Chrp_81,Chrp_81_3176
3177,None,Choroid plexus,Chrp_81,Chrp_81_3177
3178,None,Choroid plexus,Chrp_77,Chrp_77_3178
3179,None,Choroid plexus,Chrp_77,Chrp_77_3179
3180,None,Choroid plexus,Chrp_76,Chrp_76_3180
3181,None,Choroid plexus,Chrp_81,Chrp_81_3181
3182,None,Choroid plexus,Chrp_78,Chrp_78_3182
3183,None,Choroid plexus,Chrp_78,Chrp_78_3183
3184,None,Choroid plexus,Chrp_78,Chrp_78_3184
3185,None,Choroid plexus,Chrp_78,Chrp_78_3185
3186,None,Choroid plexus,Chrp_78,Chrp_78_3186
3187,None,Choroid plexus,Chrp_80,Chrp_80_3187
3188,None,Choroid plexus,Chrp_77,Chrp_77_3188
3189,None,Choroid plexus,Chrp_79,Chrp_79_3189
3190,None,Choroid plexus,Chrp_79,Chrp_79_3190
3191,None,Choroid plexus,Chrp_78,Chrp_78_3191
3192,None,Choroid plexus,Chrp_82,Chrp_82_3192
3193,None,Choroid plexus,Chrp_76,Chrp_76_3193
3194,None,Choroid plexus,Chrp_76,Chrp_76_3194
3195,None,Committed oligodendrocyte precursor,COP_75,COP_75_3195
3196,None,Committed oligodendrocyte precursor,COP_75,COP_75_3196
3197,None,Vascular,VendPLVAP_13,VendPLVAP_13_3197
3198,None,Vascular,VendAC_14,VendAC_14_3198
3199,None,Vascular,VendAC_14,VendAC_14_3199
3200,None,Vascular,VendAC_14,VendAC_14_3200
3201,None,Vascular,VendAC_14,VendAC_14_3201
3202,None,Vascular,VendAC_14,VendAC_14_3202
3203,None,Vascular,VendAC_14,VendAC_14_3203
3204,None,Vascular,VendC_15,VendC_15_3204
3205,None,Vascular,VendC_15,VendC_15_3205
3206,None,Vascular,VendC_15,VendC_15_3206
3207,None,Vascular,VendC_15,VendC_15_3207
3208,None,Vascular,VendC_15,VendC_15_3208
3209,None,Vascular,VendVC_16,VendVC_16_3209
3210,None,Vascular,VendVC_16,VendVC_16_3210
3211,None,Vascular,VendVC_16,VendVC_16_3211
3212,None,Vascular,VendVC_16,VendVC_16_3212
3213,None,Vascular,VendVC_16,VendVC_16_3213
3214,None,Vascular,VendV_17,VendV_17_3214
3215,None,Vascular,VendV_17,VendV_17_3215
3216,None,Vascular,VendAC_14,VendAC_14_3216
3217,None,Vascular,Vsmc_19,Vsmc_19_3217
3218,None,Vascular,VendA_18,VendA_18_3218
3219,None,Vascular,VendA_18,VendA_18_3219
3220,None,Vascular,VendA_18,VendA_18_3220
3221,None,Vascular,VendA_18,VendA_18_3221
3222,None,Vascular,VendA_18,VendA_18_3222
3223,None,Vascular,Vsmc_20,Vsmc_20_3223
3224,None,Vascular,Vsmc_20,Vsmc_20_3224
3225,None,Vascular,Vsmc_20,Vsmc_20_3225
3226,None,Vascular,Vsmc_20,Vsmc_20_3226
3227,None,Vascular,Vsmc_20,Vsmc_20_3227
3228,None,Vascular,Vsmc_19,Vsmc_19_3228
3229,None,Vascular,Per_21,Per_21_3229
3230,None,Vascular,Per_21,Per_21_3230
3231,None,Vascular,Per_21,Per_21_3231
3232,None,Vascular,Per_21,Per_21_3232
3233,None,Vascular,Per_21,Per_21_3233
3234,None,Vascular,Per_22,Per_22_3234
3235,None,Vascular,Per_22,Per_22_3235
3236,None,Vascular,Per_23,Per_23_3236
3237,None,Vascular,Per_23,Per_23_3237
3238,None,Fibroblast,Fbl_30,Fbl_30_3238
3239,None,Fibroblast,Fbl_30,Fbl_30_3239
3240,None,Fibroblast,Fbl_25,Fbl_25_3240
3241,None,Fibroblast,Fbl_26,Fbl_26_3241
3242,None,Fibroblast,Fbl_26,Fbl_26_3242
3243,None,Fibroblast,Fbl_26,Fbl_26_3243
3244,None,Fibroblast,Fbl_28,Fbl_28_3244
3245,None,Fibroblast,Fbl_28,Fbl_28_3245
3246,None,Fibroblast,Fbl_26,Fbl_26_3246
3247,None,Fibroblast,Fbl_27,Fbl_27_3247
3248,None,Fibroblast,Fbl_27,Fbl_27_3248
3249,None,Fibroblast,Fbl_25,Fbl_25_3249
3250,None,Fibroblast,Fbl_25,Fbl_25_3250
3251,None,Fibroblast,Fbl_25,Fbl_25_3251
3252,None,Fibroblast,Fbl_28,Fbl_28_3252
3253,None,Fibroblast,Fbl_28,Fbl_28_3253
3254,None,Fibroblast,Fbl_28,Fbl_28_3254
3255,None,Fibroblast,Fbl_24,Fbl_24_3255
3256,None,Fibroblast,Fbl_29,Fbl_29_3256
3257,None,Fibroblast,Fbl_24,Fbl_24_3257
3258,None,Fibroblast,Fbl_31,Fbl_31_3258
3259,None,Fibroblast,Fbl_31,Fbl_31_3259
3260,None,Fibroblast,Fbl_31,Fbl_31_3260
3261,None,Fibroblast,Fbl_31,Fbl_31_3261
3262,None,Fibroblast,Fbl_30,Fbl_30_3262
3263,None,Microglia,Mgl_12,Mgl_12_3263
3264,None,Microglia,Mgl_12,Mgl_12_3264
3265,None,Microglia,Mgl_12,Mgl_12_3265
3266,None,Microglia,Mgl_12,Mgl_12_3266
3267,None,Microglia,Mgl_4,Mgl_4_3267
3268,None,Microglia,Mgl_4,Mgl_4_3268
3269,None,Microglia,Mgl_4,Mgl_4_3269
3270,None,Microglia,Mgl_6,Mgl_6_3270
3271,None,Microglia,Mgl_6,Mgl_6_3271
3272,None,Microglia,Mgl_6,Mgl_6_3272
3273,None,Microglia,Mgl_6,Mgl_6_3273
3274,None,Microglia,Mgl_6,Mgl_6_3274
3275,None,Microglia,Mgl_6,Mgl_6_3275
3276,None,Microglia,Mgl_7,Mgl_7_3276
3277,None,Microglia,Mgl_7,Mgl_7_3277
3278,None,Microglia,Mgl_8,Mgl_8_3278
3279,None,Microglia,Mgl_9,Mgl_9_3279
3280,None,Microglia,Mgl_7,Mgl_7_3280
3281,None,Microglia,Mgl_10,Mgl_10_3281
3282,None,Microglia,Mgl_8,Mgl_8_3282
3283,None,Microglia,Mgl_8,Mgl_8_3283
3284,None,Microglia,Mgl_8,Mgl_8_3284
3285,None,Microglia,Mgl_11,Mgl_11_3285
3286,None,Microglia,Mgl_11,Mgl_11_3286
3287,None,Microglia,Mgl_11,Mgl_11_3287
3288,None,Microglia,Mgl_11,Mgl_11_3288
3289,None,Microglia,Mgl_9,Mgl_9_3289
3290,None,Microglia,Mgl_11,Mgl_11_3290
3291,None,Microglia,Mgl_5,Mgl_5_3291
3292,None,Microglia,Mgl_5,Mgl_5_3292
3293,None,Miscellaneous,Bcell_0,Bcell_0_3293
3294,None,Miscellaneous,Mono_3,Mono_3_3294
3295,None,Miscellaneous,Mono_3,Mono_3_3295
3296,None,Miscellaneous,Mono_3,Mono_3_3296
3297,None,Miscellaneous,Mono_3,Mono_3_3297
3298,None,Miscellaneous,Tcell_1,Tcell_1_3298
3299,None,Miscellaneous,Tcell_1,Tcell_1_3299
3300,None,Miscellaneous,Tcell_1,Tcell_1_3300
3301,None,Miscellaneous,Tcell_1,Tcell_1_3301
3302,None,Miscellaneous,Tcell_1,Tcell_1_3302
3303,None,Miscellaneous,Tcell_1,Tcell_1_3303
3304,None,Miscellaneous,Tcell_1,Tcell_1_3304
3305,None,Miscellaneous,Tcell_1,Tcell_1_3305
3306,None,Miscellaneous,Tcell_1,Tcell_1_3306
3307,None,Miscellaneous,Nkcell_2,Nkcell_2_3307
3308,None,Miscellaneous,Nkcell_2,Nkcell_2_3308
3309,None,Miscellaneous,Nkcell_2,Nkcell_2_3309
3310,None,Miscellaneous,Nkcell_2,Nkcell_2_3310
3311,None,Miscellaneous,Nkcell_2,Nkcell_2_3311
3312,None,Miscellaneous,Nkcell_2,Nkcell_2_3312
